Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
CT3,NO,20/01/2017 12:00,67.3,ug m-3,R
CT3,NO,20/01/2017 13:00,50.3,ug m-3,R
CT3,NO,20/01/2017 14:00,48.1,ug m-3,R
CT3,NO,20/01/2017 15:00,55.6,ug m-3,R
CT3,NO,20/01/2017 16:00,37.3,ug m-3,R
CT3,NO,20/01/2017 17:00,31.7,ug m-3,R
CT3,NO,20/01/2017 18:00,29.8,ug m-3,R
CT3,NO,20/01/2017 19:00,44.5,ug m-3,R
CT3,NO,20/01/2017 20:00,45.8,ug m-3,R
CT3,NO,20/01/2017 21:00,80.3,ug m-3,R
CT3,NO,20/01/2017 22:00,53.1,ug m-3,R
CT3,NO,20/01/2017 23:00,41.6,ug m-3,R
CT3,NO,21/01/2017 00:00,46.9,ug m-3,R
CT3,NO,21/01/2017 01:00,51.9,ug m-3,R
CT3,NO,21/01/2017 02:00,43.3,ug m-3,R
CT3,NO,21/01/2017 03:00,35.5,ug m-3,R
CT3,NO,21/01/2017 04:00,22.5,ug m-3,R
CT3,NO,21/01/2017 05:00,25.8,ug m-3,R
CT3,NO,21/01/2017 06:00,38.7,ug m-3,R
CT3,NO,21/01/2017 07:00,53,ug m-3,R
CT3,NO,21/01/2017 08:00,82.7,ug m-3,R
CT3,NO,21/01/2017 09:00,92.5,ug m-3,R
CT3,NO,21/01/2017 10:00,104.1,ug m-3,R
CT3,NO,21/01/2017 11:00,72.7,ug m-3,R
CT3,NO,21/01/2017 12:00,34.3,ug m-3,R
CT3,NO,21/01/2017 13:00,23.8,ug m-3,R
CT3,NO,21/01/2017 14:00,20.3,ug m-3,R
CT3,NO,21/01/2017 15:00,21.7,ug m-3,R
CT3,NO,21/01/2017 16:00,23.8,ug m-3,R
CT3,NO,21/01/2017 17:00,23.8,ug m-3,R
CT3,NO,21/01/2017 18:00,46.1,ug m-3,R
CT3,NO,21/01/2017 19:00,25.5,ug m-3,R
CT3,NO,21/01/2017 20:00,21.8,ug m-3,R
CT3,NO,21/01/2017 21:00,36.6,ug m-3,R
CT3,NO,21/01/2017 22:00,40.2,ug m-3,R
CT3,NO,21/01/2017 23:00,46.2,ug m-3,R
CT3,NO,22/01/2017 00:00,39.2,ug m-3,R
CT3,NO,22/01/2017 01:00,25.2,ug m-3,R
CT3,NO,22/01/2017 02:00,35.8,ug m-3,R
CT3,NO,22/01/2017 03:00,47.8,ug m-3,R
CT3,NO,22/01/2017 04:00,75.6,ug m-3,R
CT3,NO,22/01/2017 05:00,128.3,ug m-3,R
CT3,NO,22/01/2017 06:00,183.10001,ug m-3,R
CT3,NO,22/01/2017 07:00,159.3,ug m-3,R
CT3,NO,22/01/2017 08:00,149.60001,ug m-3,R
CT3,NO,22/01/2017 09:00,145.60001,ug m-3,R
CT3,NO,22/01/2017 10:00,116.1,ug m-3,R
CT3,NO,22/01/2017 11:00,140.60001,ug m-3,R
CT3,NO,22/01/2017 12:00,98.4,ug m-3,R
CT3,NO,22/01/2017 13:00,77.4,ug m-3,R
CT3,NO,22/01/2017 14:00,56,ug m-3,R
CT3,NO,22/01/2017 15:00,50.2,ug m-3,R
CT3,NO,22/01/2017 16:00,90.6,ug m-3,R
CT3,NO,22/01/2017 17:00,121.2,ug m-3,R
CT3,NO,22/01/2017 18:00,128,ug m-3,R
CT3,NO,22/01/2017 19:00,147.39999,ug m-3,R
CT3,NO,22/01/2017 20:00,155.3,ug m-3,R
CT3,NO,22/01/2017 21:00,233.3,ug m-3,R
CT3,NO,22/01/2017 22:00,302.20001,ug m-3,R
CT3,NO,22/01/2017 23:00,371.5,ug m-3,R
CT3,NO,23/01/2017 00:00,401.79999,ug m-3,R
CT3,NO,23/01/2017 01:00,308.29999,ug m-3,R
CT3,NO,23/01/2017 02:00,256.5,ug m-3,R
CT3,NO,23/01/2017 03:00,247.7,ug m-3,R
CT3,NO,23/01/2017 04:00,304.70001,ug m-3,R
CT3,NO,23/01/2017 05:00,336.70001,ug m-3,R
CT3,NO,23/01/2017 06:00,274.10001,ug m-3,R
CT3,NO,23/01/2017 07:00,260.20001,ug m-3,R
CT3,NO,23/01/2017 08:00,239.60001,ug m-3,R
CT3,NO,23/01/2017 09:00,204.39999,ug m-3,R
CT3,NO,23/01/2017 10:00,211.10001,ug m-3,R
CT3,NO,23/01/2017 11:00,210.5,ug m-3,R
CT3,NO,23/01/2017 12:00,265.89999,ug m-3,R
CT3,NO,23/01/2017 13:00,276.60001,ug m-3,R
CT3,NO,23/01/2017 14:00,233.2,ug m-3,R
CT3,NO,23/01/2017 15:00,274.5,ug m-3,R
CT3,NO,23/01/2017 16:00,229.10001,ug m-3,R
CT3,NO,23/01/2017 17:00,210,ug m-3,R
CT3,NO,23/01/2017 18:00,186.8,ug m-3,R
CT3,NO,23/01/2017 19:00,149.5,ug m-3,R
CT3,NO,23/01/2017 20:00,127.1,ug m-3,R
CT3,NO,23/01/2017 21:00,127.1,ug m-3,R
CT3,NO,23/01/2017 22:00,194.89999,ug m-3,R
CT3,NO,23/01/2017 23:00,167.8,ug m-3,R
CT3,NO,24/01/2017 00:00,140.2,ug m-3,R
CT3,NO,24/01/2017 01:00,80.5,ug m-3,R
CT3,NO,24/01/2017 02:00,61.7,ug m-3,R
CT3,NO,24/01/2017 03:00,59.9,ug m-3,R
CT3,NO,24/01/2017 04:00,58.4,ug m-3,R
CT3,NO,24/01/2017 05:00,54.3,ug m-3,R
CT3,NO,24/01/2017 06:00,70,ug m-3,R
CT3,NO,24/01/2017 07:00,119.9,ug m-3,R
CT3,NO,24/01/2017 08:00,140.5,ug m-3,R
CT3,NO,24/01/2017 09:00,166,ug m-3,R
CT3,NO,24/01/2017 10:00,139.7,ug m-3,R
CT3,NO,24/01/2017 11:00,116.7,ug m-3,R
CT3,NO,24/01/2017 12:00,139,ug m-3,R
CT3,NO,24/01/2017 13:00,103.1,ug m-3,R
CT3,NO,24/01/2017 14:00,68.7,ug m-3,R
CT3,NO,24/01/2017 15:00,73.4,ug m-3,R
CT3,NO,24/01/2017 16:00,50.4,ug m-3,R
CT3,NO,24/01/2017 17:00,62,ug m-3,R
CT3,NO,24/01/2017 18:00,106,ug m-3,R
CT3,NO,24/01/2017 19:00,148.60001,ug m-3,R
CT3,NO,24/01/2017 20:00,129.89999,ug m-3,R
CT3,NO,24/01/2017 21:00,73,ug m-3,R
CT3,NO,24/01/2017 22:00,169.60001,ug m-3,R
CT3,NO,24/01/2017 23:00,120.7,ug m-3,R
CT3,NO,25/01/2017 00:00,198,ug m-3,R
CT3,NO,25/01/2017 01:00,207.7,ug m-3,R
CT3,NO,25/01/2017 02:00,148.3,ug m-3,R
CT3,NO,25/01/2017 03:00,98.8,ug m-3,R
CT3,NO,25/01/2017 04:00,201.89999,ug m-3,R
CT3,NO,25/01/2017 05:00,203.89999,ug m-3,R
CT3,NO,25/01/2017 06:00,146.60001,ug m-3,R
CT3,NO,25/01/2017 07:00,111,ug m-3,R
CT3,NO,25/01/2017 08:00,84.1,ug m-3,R
CT3,NO,25/01/2017 09:00,28.7,ug m-3,R
CT3,NO,25/01/2017 10:00,33.4,ug m-3,R
CT3,NO,25/01/2017 11:00,33.6,ug m-3,R
CT3,NO,25/01/2017 12:00,28,ug m-3,R
CT3,NO,25/01/2017 13:00,17.1,ug m-3,R
CT3,NO,25/01/2017 14:00,22.3,ug m-3,R
CT3,NO,25/01/2017 15:00,22.3,ug m-3,R
CT3,NO,25/01/2017 16:00,19.3,ug m-3,R
CT3,NO,25/01/2017 17:00,17.2,ug m-3,R
CT3,NO,25/01/2017 18:00,9.2,ug m-3,R
CT3,NO,25/01/2017 19:00,7,ug m-3,R
CT3,NO,25/01/2017 20:00,5.5,ug m-3,R
CT3,NO,25/01/2017 21:00,9.5,ug m-3,R
CT3,NO,25/01/2017 22:00,8.4,ug m-3,R
CT3,NO,25/01/2017 23:00,8.8,ug m-3,R
CT3,NO,26/01/2017 00:00,7.9,ug m-3,R
CT3,NO,26/01/2017 01:00,3.8,ug m-3,R
CT3,NO,26/01/2017 02:00,4.6,ug m-3,R
CT3,NO,26/01/2017 03:00,4.4,ug m-3,R
CT3,NO,26/01/2017 04:00,4.1,ug m-3,R
CT3,NO,26/01/2017 05:00,3.4,ug m-3,R
CT3,NO,26/01/2017 06:00,5.6,ug m-3,R
CT3,NO,26/01/2017 07:00,13.5,ug m-3,R
CT3,NO,26/01/2017 08:00,21.6,ug m-3,R
CT3,NO,26/01/2017 09:00,21.2,ug m-3,R
CT3,NO,26/01/2017 10:00,20.7,ug m-3,R
CT3,NO,26/01/2017 11:00,19.4,ug m-3,R
CT3,NO,26/01/2017 12:00,19.1,ug m-3,R
CT3,NO,26/01/2017 13:00,17.6,ug m-3,R
CT3,NO,26/01/2017 14:00,22,ug m-3,R
CT3,NO,26/01/2017 15:00,18.5,ug m-3,R
CT3,NO,26/01/2017 16:00,15.6,ug m-3,R
CT3,NO,26/01/2017 17:00,10,ug m-3,R
CT3,NO,26/01/2017 18:00,32.5,ug m-3,R
CT3,NO,26/01/2017 19:00,71.3,ug m-3,R
CT3,NO,26/01/2017 20:00,59.1,ug m-3,R
CT3,NO,26/01/2017 21:00,61.4,ug m-3,R
CT3,NO,26/01/2017 22:00,67.8,ug m-3,R
CT3,NO,26/01/2017 23:00,73.1,ug m-3,R
CT3,NO,27/01/2017 00:00,77.3,ug m-3,R
CT3,NO,27/01/2017 01:00,74.6,ug m-3,R
CT3,NO,27/01/2017 02:00,50.2,ug m-3,R
CT3,NO,27/01/2017 03:00,66.3,ug m-3,R
CT3,NO,27/01/2017 04:00,48.6,ug m-3,R
CT3,NO,27/01/2017 05:00,48.6,ug m-3,R
CT3,NO,27/01/2017 06:00,81.5,ug m-3,R
CT3,NO,27/01/2017 07:00,116.8,ug m-3,R
CT3,NO,27/01/2017 08:00,68.2,ug m-3,R
CT3,NO,27/01/2017 09:00,89.5,ug m-3,R
CT3,NO,27/01/2017 10:00,40.8,ug m-3,R
CT3,NO,27/01/2017 11:00,20.2,ug m-3,R
CT3,NO,27/01/2017 12:00,29.3,ug m-3,R
CT3,NO,27/01/2017 13:00,35.3,ug m-3,R
CT3,NO,27/01/2017 14:00,31.7,ug m-3,R
CT3,NO,27/01/2017 15:00,35.8,ug m-3,R
CT3,NO,27/01/2017 16:00,15.5,ug m-3,R
CT3,NO,27/01/2017 17:00,15.4,ug m-3,R
CT3,NO,27/01/2017 18:00,28,ug m-3,R
CT3,NO,27/01/2017 19:00,14.2,ug m-3,R
CT3,NO,27/01/2017 20:00,16.2,ug m-3,R
CT3,NO,27/01/2017 21:00,10.4,ug m-3,R
CT3,NO,27/01/2017 22:00,18.2,ug m-3,R
CT3,NO,27/01/2017 23:00,15.6,ug m-3,R
CT3,NO,28/01/2017 00:00,6.1,ug m-3,R
CT3,NO,28/01/2017 01:00,2.4,ug m-3,R
CT3,NO,28/01/2017 02:00,2.1,ug m-3,R
CT3,NO,28/01/2017 03:00,1,ug m-3,R
CT3,NO,28/01/2017 04:00,0.8,ug m-3,R
CT3,NO,28/01/2017 05:00,0.4,ug m-3,R
CT3,NO,28/01/2017 06:00,1.3,ug m-3,R
CT3,NO,28/01/2017 07:00,2.7,ug m-3,R
CT3,NO,28/01/2017 08:00,4.4,ug m-3,R
CT3,NO,28/01/2017 09:00,5.7,ug m-3,R
CT3,NO,28/01/2017 10:00,10,ug m-3,R
CT3,NO,28/01/2017 11:00,9.1,ug m-3,R
CT3,NO,28/01/2017 12:00,4.4,ug m-3,R
CT3,NO,28/01/2017 13:00,4.6,ug m-3,R
CT3,NO,28/01/2017 14:00,3.2,ug m-3,R
CT3,NO,28/01/2017 15:00,2.9,ug m-3,R
CT3,NO,28/01/2017 16:00,2.1,ug m-3,R
CT3,NO,28/01/2017 17:00,2.5,ug m-3,R
CT3,NO,28/01/2017 18:00,2.3,ug m-3,R
CT3,NO,28/01/2017 19:00,3.2,ug m-3,R
CT3,NO,28/01/2017 20:00,4.2,ug m-3,R
CT3,NO,28/01/2017 21:00,4.9,ug m-3,R
CT3,NO,28/01/2017 22:00,3.4,ug m-3,R
CT3,NO,28/01/2017 23:00,1.3,ug m-3,R
CT3,NO,29/01/2017 00:00,0.6,ug m-3,R
CT3,NO,29/01/2017 01:00,0.9,ug m-3,R
CT3,NO,29/01/2017 02:00,0.6,ug m-3,R
CT3,NO,29/01/2017 03:00,0.6,ug m-3,R
CT3,NO,29/01/2017 04:00,1,ug m-3,R
CT3,NO,29/01/2017 05:00,1,ug m-3,R
CT3,NO,29/01/2017 06:00,1.3,ug m-3,R
CT3,NO,29/01/2017 07:00,3.6,ug m-3,R
CT3,NO,29/01/2017 08:00,5.8,ug m-3,R
CT3,NO,29/01/2017 09:00,7.2,ug m-3,R
CT3,NO,29/01/2017 10:00,4.5,ug m-3,R
CT3,NO,29/01/2017 11:00,4.9,ug m-3,R
CT3,NO,29/01/2017 12:00,5.6,ug m-3,R
CT3,NO,29/01/2017 13:00,3.4,ug m-3,R
CT3,NO,29/01/2017 14:00,3.9,ug m-3,R
CT3,NO,29/01/2017 15:00,3.2,ug m-3,R
CT3,NO,29/01/2017 16:00,9.4,ug m-3,R
CT3,NO,29/01/2017 17:00,7.9,ug m-3,R
CT3,NO,29/01/2017 18:00,7.8,ug m-3,R
CT3,NO,29/01/2017 19:00,10,ug m-3,R
CT3,NO,29/01/2017 20:00,3.1,ug m-3,R
CT3,NO,29/01/2017 21:00,1.5,ug m-3,R
CT3,NO,29/01/2017 22:00,0.9,ug m-3,R
CT3,NO,29/01/2017 23:00,0.6,ug m-3,R
CT3,NO,30/01/2017 00:00,1,ug m-3,R
CT3,NO,30/01/2017 01:00,2.2,ug m-3,R
CT3,NO,30/01/2017 02:00,2.3,ug m-3,R
CT3,NO,30/01/2017 03:00,4.3,ug m-3,R
CT3,NO,30/01/2017 04:00,5.5,ug m-3,R
CT3,NO,30/01/2017 05:00,26.3,ug m-3,R
CT3,NO,30/01/2017 06:00,23.7,ug m-3,R
CT3,NO,30/01/2017 07:00,15.1,ug m-3,R
CT3,NO,30/01/2017 08:00,27.3,ug m-3,R
CT3,NO,30/01/2017 09:00,31.8,ug m-3,R
CT3,NO,30/01/2017 10:00,40.7,ug m-3,R
CT3,NO,30/01/2017 11:00,53.5,ug m-3,R
CT3,NO,30/01/2017 12:00,75.4,ug m-3,R
CT3,NO,30/01/2017 13:00,71.3,ug m-3,R
CT3,NO,30/01/2017 14:00,55.2,ug m-3,R
CT3,NO,30/01/2017 15:00,31.9,ug m-3,R
CT3,NO,30/01/2017 16:00,26,ug m-3,R
CT3,NO,30/01/2017 17:00,22.3,ug m-3,R
CT3,NO,30/01/2017 18:00,10.5,ug m-3,R
CT3,NO,30/01/2017 19:00,8.8,ug m-3,R
CT3,NO,30/01/2017 20:00,5.1,ug m-3,R
CT3,NO,30/01/2017 21:00,7.6,ug m-3,R
CT3,NO,30/01/2017 22:00,3.7,ug m-3,R
CT3,NO,30/01/2017 23:00,2.6,ug m-3,R
CT3,NO,31/01/2017 00:00,4.8,ug m-3,R
CT3,NO,31/01/2017 01:00,4.5,ug m-3,R
CT3,NO,31/01/2017 02:00,3,ug m-3,R
CT3,NO,31/01/2017 03:00,1.8,ug m-3,R
CT3,NO,31/01/2017 04:00,3.8,ug m-3,R
CT3,NO,31/01/2017 05:00,4.3,ug m-3,R
CT3,NO,31/01/2017 06:00,13.3,ug m-3,R
CT3,NO,31/01/2017 07:00,30.4,ug m-3,R
CT3,NO,31/01/2017 08:00,50.1,ug m-3,R
CT3,NO,31/01/2017 09:00,60.4,ug m-3,R
CT3,NO,31/01/2017 10:00,55.4,ug m-3,R
CT3,NO,31/01/2017 11:00,59.1,ug m-3,R
CT3,NO,31/01/2017 12:00,37,ug m-3,R
CT3,NO,31/01/2017 13:00,28.7,ug m-3,R
CT3,NO,31/01/2017 14:00,57.1,ug m-3,R
CT3,NO,31/01/2017 15:00,31.3,ug m-3,R
CT3,NO,31/01/2017 16:00,33.6,ug m-3,R
CT3,NO,31/01/2017 17:00,28,ug m-3,R
CT3,NO,31/01/2017 18:00,20.5,ug m-3,R
CT3,NO,31/01/2017 19:00,27.5,ug m-3,R
CT3,NO,31/01/2017 20:00,21.8,ug m-3,R
CT3,NO,31/01/2017 21:00,16.5,ug m-3,R
CT3,NO,31/01/2017 22:00,14.5,ug m-3,R
CT3,NO,31/01/2017 23:00,15.4,ug m-3,R
CT3,NO,1/2/2017 0:00,9.9,ug m-3,R
CT3,NO,1/2/2017 1:00,7.4,ug m-3,R
CT3,NO,1/2/2017 2:00,3.7,ug m-3,R
CT3,NO,1/2/2017 3:00,3.8,ug m-3,R
CT3,NO,1/2/2017 4:00,5.3,ug m-3,R
CT3,NO,1/2/2017 5:00,7.2,ug m-3,R
CT3,NO,1/2/2017 6:00,20.2,ug m-3,R
CT3,NO,1/2/2017 7:00,68.2,ug m-3,R
CT3,NO,1/2/2017 8:00,23.3,ug m-3,R
CT3,NO,1/2/2017 9:00,21.6,ug m-3,R
CT3,NO,1/2/2017 10:00,20.2,ug m-3,R
CT3,NO,1/2/2017 11:00,28.5,ug m-3,R
CT3,NO,1/2/2017 12:00,27.2,ug m-3,R
CT3,NO,1/2/2017 13:00,19.3,ug m-3,R
CT3,NO,1/2/2017 14:00,18.3,ug m-3,R
CT3,NO,1/2/2017 15:00,15.6,ug m-3,R
CT3,NO,1/2/2017 16:00,10.4,ug m-3,R
CT3,NO,1/2/2017 17:00,10.3,ug m-3,R
CT3,NO,1/2/2017 18:00,6.8,ug m-3,R
CT3,NO,1/2/2017 19:00,4.1,ug m-3,R
CT3,NO,1/2/2017 20:00,2.9,ug m-3,R
CT3,NO,1/2/2017 21:00,3.1,ug m-3,R
CT3,NO,1/2/2017 22:00,2.4,ug m-3,R
CT3,NO,1/2/2017 23:00,0.5,ug m-3,R
CT3,NO,2/2/2017 0:00,0.4,ug m-3,R
CT3,NO,2/2/2017 1:00,-0.1,ug m-3,R
CT3,NO,2/2/2017 2:00,-0.2,ug m-3,R
CT3,NO,2/2/2017 3:00,-0.4,ug m-3,R
CT3,NO,2/2/2017 4:00,0.4,ug m-3,R
CT3,NO,2/2/2017 5:00,0.2,ug m-3,R
CT3,NO,2/2/2017 6:00,5.5,ug m-3,R
CT3,NO,2/2/2017 7:00,11.6,ug m-3,R
CT3,NO,2/2/2017 8:00,13.2,ug m-3,R
CT3,NO,2/2/2017 9:00,12.8,ug m-3,R
CT3,NO,2/2/2017 10:00,8.8,ug m-3,R
CT3,NO,2/2/2017 11:00,8.5,ug m-3,R
CT3,NO,2/2/2017 12:00,8,ug m-3,R
CT3,NO,2/2/2017 13:00,8.9,ug m-3,R
CT3,NO,2/2/2017 14:00,8.5,ug m-3,R
CT3,NO,2/2/2017 15:00,7.7,ug m-3,R
CT3,NO,2/2/2017 16:00,5.7,ug m-3,R
CT3,NO,2/2/2017 17:00,6.1,ug m-3,R
CT3,NO,2/2/2017 18:00,3.3,ug m-3,R
CT3,NO,2/2/2017 19:00,2.7,ug m-3,R
CT3,NO,2/2/2017 20:00,2.6,ug m-3,R
CT3,NO,2/2/2017 21:00,1.5,ug m-3,R
CT3,NO,2/2/2017 22:00,1.2,ug m-3,R
CT3,NO,2/2/2017 23:00,0.1,ug m-3,R
CT3,NO,3/2/2017 0:00,0,ug m-3,R
CT3,NO,3/2/2017 1:00,0.7,ug m-3,R
CT3,NO,3/2/2017 2:00,0.5,ug m-3,R
CT3,NO,3/2/2017 3:00,0.1,ug m-3,R
CT3,NO,3/2/2017 4:00,0.8,ug m-3,R
CT3,NO,3/2/2017 5:00,1.8,ug m-3,R
CT3,NO,3/2/2017 6:00,3,ug m-3,R
CT3,NO,3/2/2017 7:00,5.5,ug m-3,R
CT3,NO,3/2/2017 8:00,8.8,ug m-3,R
CT3,NO,3/2/2017 9:00,7.3,ug m-3,R
CT3,NO,3/2/2017 10:00,9.1,ug m-3,R
CT3,NO,3/2/2017 11:00,8.5,ug m-3,R
CT3,NO,3/2/2017 12:00,7.4,ug m-3,R
CT3,NO,3/2/2017 13:00,7.5,ug m-3,R
CT3,NO,3/2/2017 14:00,4,ug m-3,R
CT3,NO,3/2/2017 15:00,4.3,ug m-3,R
CT3,NO,3/2/2017 16:00,6.5,ug m-3,R
CT3,NO,3/2/2017 17:00,7.4,ug m-3,R
CT3,NO,3/2/2017 18:00,7.3,ug m-3,R
CT3,NO,3/2/2017 19:00,3.3,ug m-3,R
CT3,NO,3/2/2017 20:00,1,ug m-3,R
CT3,NO,3/2/2017 21:00,0.3,ug m-3,R
CT3,NO,3/2/2017 22:00,0.7,ug m-3,R
CT3,NO,3/2/2017 23:00,0.4,ug m-3,R
CT3,NO,4/2/2017 0:00,0,ug m-3,R
CT3,NO,4/2/2017 1:00,0.8,ug m-3,R
CT3,NO,4/2/2017 2:00,0.5,ug m-3,R
CT3,NO,4/2/2017 3:00,0.3,ug m-3,R
CT3,NO,4/2/2017 4:00,0.7,ug m-3,R
CT3,NO,4/2/2017 5:00,1.4,ug m-3,R
CT3,NO,4/2/2017 6:00,15.6,ug m-3,R
CT3,NO,4/2/2017 7:00,15.8,ug m-3,R
CT3,NO,4/2/2017 8:00,9.6,ug m-3,R
CT3,NO,4/2/2017 9:00,42.9,ug m-3,R
CT3,NO,4/2/2017 10:00,57.6,ug m-3,R
CT3,NO,4/2/2017 11:00,57.7,ug m-3,R
CT3,NO,4/2/2017 12:00,62,ug m-3,R
CT3,NO,4/2/2017 13:00,32.9,ug m-3,R
CT3,NO,4/2/2017 14:00,30.1,ug m-3,R
CT3,NO,4/2/2017 15:00,14.1,ug m-3,R
CT3,NO,4/2/2017 16:00,6.4,ug m-3,R
CT3,NO,4/2/2017 17:00,16.6,ug m-3,R
CT3,NO,4/2/2017 18:00,32.1,ug m-3,R
CT3,NO,4/2/2017 19:00,20.8,ug m-3,R
CT3,NO,4/2/2017 20:00,25.6,ug m-3,R
CT3,NO,4/2/2017 21:00,22.6,ug m-3,R
CT3,NO,4/2/2017 22:00,11,ug m-3,R
CT3,NO,4/2/2017 23:00,9.8,ug m-3,R
CT3,NO,5/2/2017 0:00,10.3,ug m-3,R
CT3,NO,5/2/2017 1:00,1.9,ug m-3,R
CT3,NO,5/2/2017 2:00,9.4,ug m-3,R
CT3,NO,5/2/2017 3:00,14.9,ug m-3,R
CT3,NO,5/2/2017 4:00,17.1,ug m-3,R
CT3,NO,5/2/2017 5:00,14.3,ug m-3,R
CT3,NO,5/2/2017 6:00,13.8,ug m-3,R
CT3,NO,5/2/2017 7:00,16.2,ug m-3,R
CT3,NO,5/2/2017 8:00,11.8,ug m-3,R
CT3,NO,5/2/2017 9:00,18.6,ug m-3,R
CT3,NO,5/2/2017 10:00,14.9,ug m-3,R
CT3,NO,5/2/2017 11:00,13.6,ug m-3,R
CT3,NO,5/2/2017 12:00,19.1,ug m-3,R
CT3,NO,5/2/2017 13:00,15.9,ug m-3,R
CT3,NO,5/2/2017 14:00,8.7,ug m-3,R
CT3,NO,5/2/2017 15:00,13.7,ug m-3,R
CT3,NO,5/2/2017 16:00,12.6,ug m-3,R
CT3,NO,5/2/2017 17:00,12.4,ug m-3,R
CT3,NO,5/2/2017 18:00,11.9,ug m-3,R
CT3,NO,5/2/2017 19:00,11.7,ug m-3,R
CT3,NO,5/2/2017 20:00,7.5,ug m-3,R
CT3,NO,5/2/2017 21:00,10.1,ug m-3,R
CT3,NO,5/2/2017 22:00,10.2,ug m-3,R
CT3,NO,5/2/2017 23:00,6.5,ug m-3,R
CT3,NO,6/2/2017 0:00,7.7,ug m-3,R
CT3,NO,6/2/2017 1:00,8.8,ug m-3,R
CT3,NO,6/2/2017 2:00,12.8,ug m-3,R
CT3,NO,6/2/2017 3:00,14.3,ug m-3,R
CT3,NO,6/2/2017 4:00,13.4,ug m-3,R
CT3,NO,6/2/2017 5:00,32.2,ug m-3,R
CT3,NO,6/2/2017 6:00,101.1,ug m-3,R
CT3,NO,6/2/2017 7:00,149.7,ug m-3,R
CT3,NO,6/2/2017 8:00,178.2,ug m-3,R
CT3,NO,6/2/2017 9:00,134.3,ug m-3,R
CT3,NO,6/2/2017 10:00,65.5,ug m-3,R
CT3,NO,6/2/2017 11:00,88.5,ug m-3,R
CT3,NO,6/2/2017 12:00,25.9,ug m-3,R
CT3,NO,6/2/2017 13:00,34.4,ug m-3,R
CT3,NO,6/2/2017 14:00,73.8,ug m-3,R
CT3,NO,6/2/2017 15:00,20.1,ug m-3,R
CT3,NO,6/2/2017 16:00,7.5,ug m-3,R
CT3,NO,6/2/2017 17:00,12.4,ug m-3,R
CT3,NO,6/2/2017 18:00,6.2,ug m-3,R
CT3,NO,6/2/2017 19:00,9.3,ug m-3,R
CT3,NO,6/2/2017 20:00,3.6,ug m-3,R
CT3,NO,6/2/2017 21:00,4.1,ug m-3,R
CT3,NO,6/2/2017 22:00,1.8,ug m-3,R
CT3,NO,6/2/2017 23:00,0.9,ug m-3,R
CT3,NO,7/2/2017 0:00,1.3,ug m-3,R
CT3,NO,7/2/2017 1:00,0.6,ug m-3,R
CT3,NO,7/2/2017 2:00,0.4,ug m-3,R
CT3,NO,7/2/2017 3:00,0.6,ug m-3,R
CT3,NO,7/2/2017 4:00,1.1,ug m-3,R
CT3,NO,7/2/2017 5:00,1.9,ug m-3,R
CT3,NO,7/2/2017 6:00,13.4,ug m-3,R
CT3,NO,7/2/2017 7:00,33.7,ug m-3,R
CT3,NO,7/2/2017 8:00,87.9,ug m-3,R
CT3,NO,7/2/2017 9:00,52.8,ug m-3,R
CT3,NO,7/2/2017 10:00,39.3,ug m-3,R
CT3,NO,7/2/2017 11:00,33.3,ug m-3,R
CT3,NO,7/2/2017 12:00,38.2,ug m-3,R
CT3,NO,7/2/2017 13:00,30.2,ug m-3,R
CT3,NO,7/2/2017 14:00,48.7,ug m-3,R
CT3,NO,7/2/2017 15:00,19.3,ug m-3,R
CT3,NO,7/2/2017 16:00,16.1,ug m-3,R
CT3,NO,7/2/2017 17:00,19.8,ug m-3,R
CT3,NO,7/2/2017 18:00,20.4,ug m-3,R
CT3,NO,7/2/2017 19:00,21.8,ug m-3,R
CT3,NO,7/2/2017 20:00,65.4,ug m-3,R
CT3,NO,7/2/2017 21:00,92.4,ug m-3,R
CT3,NO,7/2/2017 22:00,47.6,ug m-3,R
CT3,NO,7/2/2017 23:00,32.9,ug m-3,R
CT3,NO,8/2/2017 0:00,40.4,ug m-3,R
CT3,NO,8/2/2017 1:00,12,ug m-3,R
CT3,NO,8/2/2017 2:00,11.3,ug m-3,R
CT3,NO,8/2/2017 3:00,8.5,ug m-3,R
CT3,NO,8/2/2017 4:00,8.7,ug m-3,R
CT3,NO,8/2/2017 5:00,15.7,ug m-3,R
CT3,NO,8/2/2017 6:00,25.3,ug m-3,R
CT3,NO,8/2/2017 7:00,46.2,ug m-3,R
CT3,NO,8/2/2017 8:00,42.9,ug m-3,R
CT3,NO,8/2/2017 9:00,84.4,ug m-3,R
CT3,NO,8/2/2017 10:00,55.2,ug m-3,R
CT3,NO,8/2/2017 11:00,55.4,ug m-3,R
CT3,NO,8/2/2017 12:00,69.5,ug m-3,R
CT3,NO,8/2/2017 13:00,33.5,ug m-3,R
CT3,NO,8/2/2017 14:00,16.6,ug m-3,R
CT3,NO,8/2/2017 15:00,14.9,ug m-3,R
CT3,NO,8/2/2017 16:00,19.2,ug m-3,R
CT3,NO,8/2/2017 17:00,15.5,ug m-3,R
CT3,NO,8/2/2017 18:00,18.2,ug m-3,R
CT3,NO,8/2/2017 19:00,13.1,ug m-3,R
CT3,NO,8/2/2017 20:00,7,ug m-3,R
CT3,NO,8/2/2017 21:00,9.7,ug m-3,R
CT3,NO,8/2/2017 22:00,11.3,ug m-3,R
